,Winner,R_fighter,B_fighter,R_STR,B_STR,R_TD,B_TD,R_SUB,B_SUB,R_PASS,B_PASS,WEIGHT_CLASS,METHOD,DETAIL,ROUND,TIME,title_bout,link,date,location,attendance
5068,win,Randy Couture,Mike van Arsdale,27,8,4,1,3,0,0,0,Light Heavyweight,SUB,Anaconda Choke,3,00:00:52,0.0,http://ufcstats.com/fight-details/093ef5ab2081cf65,20-08-2005,"Las Vegas, Nevada, USA",13520.0
5069,win,Diego Sanchez,Brian Gassaway,35,3,3,0,1,0,6,0,Welterweight,KO/TKO,Punches,2,00:01:56,0.0,http://ufcstats.com/fight-details/d250a9d1c602e266,20-08-2005,"Las Vegas, Nevada, USA",13520.0
5070,win,Georges St-Pierre,Frank Trigg,25,1,1,0,2,0,10,0,Welterweight,SUB,Rear Naked Choke,1,00:04:09,0.0,http://ufcstats.com/fight-details/beaa6ae419b8c8c6,20-08-2005,"Las Vegas, Nevada, USA",13520.0
5071,win,Matt Lindland,Joe Doerksen,19,8,4,2,4,1,5,2,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/adc0b9c6afe76c23,20-08-2005,"Las Vegas, Nevada, USA",13520.0
5072,win,Trevor Prangley,Travis Lutter,54,9,5,0,0,0,2,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ee69302c232e0909,20-08-2005,"Las Vegas, Nevada, USA",13520.0
5073,win,James Irvin,Terry Martin,6,12,0,2,0,0,0,2,Light Heavyweight,KO/TKO,Flying Knee,2,00:00:09,0.0,http://ufcstats.com/fight-details/42957e04417af1d8,20-08-2005,"Las Vegas, Nevada, USA",13520.0
5074,win,Nate Marquardt,Ivan Salaverry,21,23,2,0,2,0,0,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5075,win,Chris Leben,Patrick Cote,26,26,1,1,0,0,1,1,Middleweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/389b7ca84b333c4c,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5076,win,Stephan Bonnar,Sam Hoger,43,11,3,1,1,2,6,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/994739f676c2105f,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5077,win,Nate Quarry,Pete Sell,3,2,0,0,0,0,0,0,Middleweight,KO/TKO,Punches,1,00:00:42,0.0,http://ufcstats.com/fight-details/bf1525f9761a116e,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5078,win,Josh Koscheck,Pete Spratt,0,0,1,0,1,0,2,0,Welterweight,SUB,Rear Naked Choke,1,00:01:53,0.0,http://ufcstats.com/fight-details/44e4a1caae180261,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5079,win,Mike Swick,Gideon Ray,7,1,0,0,0,0,0,0,Middleweight,KO/TKO,Punches,1,00:00:22,0.0,http://ufcstats.com/fight-details/b2f604f2332cd8af,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5080,win,Kenny Florian,Alex Karalexis,38,18,1,0,0,0,1,0,Welterweight,KO/TKO,,2,00:02:52,0.0,http://ufcstats.com/fight-details/c2c000a37a89b82f,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5081,win,Drew Fickett,Josh Neer,1,0,2,0,1,0,1,0,Welterweight,SUB,Rear Naked Choke,1,00:01:35,0.0,http://ufcstats.com/fight-details/7acca0910edd7023,06-08-2005,"Las Vegas, Nevada, USA",2956.0
5082,win,Andrei Arlovski,Justin Eilers,33,5,0,0,0,0,0,0,Heavyweight,KO/TKO,Punches,1,00:04:10,1.0,http://ufcstats.com/fight-details/a507bfa374885a25,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5083,win,Karo Parisyan,Matt Serra,56,26,8,1,2,0,8,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/d80b07269dd36aad,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5084,win,Rich Franklin,Evan Tanner,97,25,0,1,1,1,0,0,Middleweight,KO/TKO,,4,00:03:25,1.0,http://ufcstats.com/fight-details/98cc8f5dd64895c4,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5085,win,Forrest Griffin,Bill Mahood,3,1,1,0,1,0,3,0,Light Heavyweight,SUB,Rear Naked Choke,1,00:02:18,0.0,http://ufcstats.com/fight-details/ea8b1a909155b0c2,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5086,win,Paul Buentello,Kevin Jordan,20,18,0,0,1,0,1,0,Heavyweight,SUB,Neck Crank,1,00:04:00,0.0,http://ufcstats.com/fight-details/fb252c420e9830cd,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5087,win,Nate Quarry,Shonie Carter,19,6,0,0,0,0,0,0,Middleweight,KO/TKO,Punches,1,00:02:37,0.0,http://ufcstats.com/fight-details/ca3230227ee700b7,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5088,win,David Loiseau,Charles McCarthy,20,0,0,1,0,1,0,1,Middleweight,KO/TKO,Spinning Back Kick,2,00:02:10,0.0,http://ufcstats.com/fight-details/e5261884b0a0ed39,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5089,win,Nick Diaz,Koji Oishi,25,2,0,0,0,0,0,0,Welterweight,KO/TKO,Punch,1,00:01:24,0.0,http://ufcstats.com/fight-details/07886c772e37d5de,04-06-2005,"Atlantic City, New Jersey, USA",12000.0
5090,win,Chuck Liddell,Randy Couture,13,9,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,00:02:06,1.0,http://ufcstats.com/fight-details/2ae8623ef4156105,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5091,win,Renato Sobral,Travis Wiuff,15,3,2,2,2,0,0,1,Light Heavyweight,SUB,Armbar,2,00:00:24,0.0,http://ufcstats.com/fight-details/cb8e91f8b9f0e24f,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5092,win,Matt Hughes,Frank Trigg,13,13,1,0,1,1,4,3,Welterweight,SUB,Rear Naked Choke,1,00:04:05,1.0,http://ufcstats.com/fight-details/b1b66441acc5e8df,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5093,win,Matt Lindland,Travis Lutter,11,0,2,1,1,0,2,2,Middleweight,SUB,Guillotine Choke,2,00:03:13,0.0,http://ufcstats.com/fight-details/36dbc3cee586e53d,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5094,win,Georges St-Pierre,Jason Miller,64,16,5,1,4,0,14,1,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/f4e6f8223d0816fe,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5095,win,Ivan Salaverry,Joe Riggs,2,6,0,1,1,0,0,0,Middleweight,SUB,Triangle Choke,1,00:02:42,0.0,http://ufcstats.com/fight-details/5d72fa4562b13f7b,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5096,win,Joe Doerksen,Patrick Cote,9,37,4,0,4,0,5,2,Middleweight,SUB,Rear Naked Choke,3,00:02:35,0.0,http://ufcstats.com/fight-details/026e64f70e319e00,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5097,win,Mike van Arsdale,John Marsh,34,18,1,1,0,1,3,2,Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5e1b0e52d2bb1b5c,16-04-2005,"Las Vegas, Nevada, USA",14274.0
5098,win,Rich Franklin,Ken Shamrock,23,0,0,1,0,2,0,0,Light Heavyweight,KO/TKO,Punches,1,00:02:42,0.0,http://ufcstats.com/fight-details/c50a3025d1519fc8,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5099,win,Forrest Griffin,Stephan Bonnar,88,57,2,0,1,0,3,1,Light Heavyweight,U-DEC,,3,00:05:00,1.0,http://ufcstats.com/fight-details/4705a4db0bf1edcd,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5100,win,Diego Sanchez,Kenny Florian,14,2,1,0,0,0,1,0,Middleweight,KO/TKO,Punches,1,00:02:49,1.0,http://ufcstats.com/fight-details/d172d88fbeb8c6a8,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5101,win,Sam Hoger,Bobby Southworth,22,21,0,1,0,0,1,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ddb950831580a5fe,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5102,win,Chris Leben,Jason Thacker,27,1,1,0,0,0,1,0,Middleweight,KO/TKO,Punches,1,00:01:35,0.0,http://ufcstats.com/fight-details/a3b268798d3ab216,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5103,win,Josh Koscheck,Chris Sanford,14,1,2,0,0,1,3,0,Middleweight,KO/TKO,Punches,1,00:04:21,0.0,http://ufcstats.com/fight-details/61733e5f00f4e194,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5104,win,Nate Quarry,Lodune Sincaid,36,10,0,0,0,0,0,0,Middleweight,KO/TKO,Punches,1,00:03:17,0.0,http://ufcstats.com/fight-details/f434775e97920d95,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5105,win,Mike Swick,Alex Schoenauer,7,1,0,0,0,0,0,0,Middleweight,KO/TKO,Punch,1,00:00:20,0.0,http://ufcstats.com/fight-details/74f757bacb86a71c,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5106,win,Alex Karalexis,Josh Rafferty,6,1,0,0,0,1,0,0,Welterweight,KO/TKO,Punches,1,00:01:40,0.0,http://ufcstats.com/fight-details/17affee2c796c225,09-04-2005,"Las Vegas, Nevada, USA",2000.0
5107,win,Tito Ortiz,Vitor Belfort,27,19,4,0,0,1,3,1,Light Heavyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/4fb2c181e8fd5910,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5108,win,Pete Sell,Phil Baroni,16,17,1,4,1,0,0,1,Middleweight,SUB,Guillotine Choke,3,00:04:19,0.0,http://ufcstats.com/fight-details/987b6b4f7825e40e,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5109,win,Andrei Arlovski,Tim Sylvia,5,2,0,0,2,0,0,0,Heavyweight,SUB,Ankle Lock,1,00:00:47,1.0,http://ufcstats.com/fight-details/dae856cb00cf5163,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5110,win,Evan Tanner,David Terrell,19,4,0,2,0,1,1,0,Middleweight,KO/TKO,Punches,1,00:04:35,1.0,http://ufcstats.com/fight-details/7cfc8649d07b704c,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5111,win,Paul Buentello,Justin Eilers,22,7,0,0,0,0,0,0,Heavyweight,KO/TKO,Punches,1,00:03:34,0.0,http://ufcstats.com/fight-details/c91ef06766009965,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5112,win,Mike Kyle,James Irvin,10,3,1,0,0,0,1,0,Heavyweight,KO/TKO,Punch,1,00:01:55,0.0,http://ufcstats.com/fight-details/48189cad0c11ff63,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5113,win,David Loiseau,Gideon Ray,17,11,0,1,1,0,3,0,Middleweight,KO/TKO,,1,00:05:00,0.0,http://ufcstats.com/fight-details/e30780438191654f,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5114,win,Karo Parisyan,Chris Lytle,29,7,7,0,2,2,6,1,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/45a52e065b73ecba,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5115,win,Nick Diaz,Drew Fickett,13,3,0,0,1,2,0,0,Welterweight,KO/TKO,Punches,1,00:04:40,0.0,http://ufcstats.com/fight-details/e8196de20c4a969a,05-02-2005,"Las Vegas, Nevada, USA",11072.0
5116,win,Tito Ortiz,Patrick Cote,45,11,2,0,0,0,3,0,Light Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/9422b3caf780a995,22-10-2004,"Atlantic City, New Jersey, USA",9000.0
5117,win,Rich Franklin,Jorge Rivera,41,22,3,0,1,0,5,0,Middleweight,SUB,Armbar,3,00:04:28,0.0,http://ufcstats.com/fight-details/b76a722dd429612e,22-10-2004,"Atlantic City, New Jersey, USA",9000.0
5118,win,Matt Hughes,Georges St-Pierre,4,6,2,1,2,0,3,0,Welterweight,SUB,Armbar,1,00:04:59,1.0,http://ufcstats.com/fight-details/6f21a27075f0695c,22-10-2004,"Atlantic City, New Jersey, USA",9000.0
5119,win,Frank Trigg,Renato Verissimo,33,4,1,0,0,2,1,0,Welterweight,KO/TKO,Elbows,2,00:02:11,0.0,http://ufcstats.com/fight-details/1a471a1bff47a960,22-10-2004,"Atlantic City, New Jersey, USA",9000.0
5120,win,Evan Tanner,Robbie Lawler,6,3,0,1,1,0,0,0,Middleweight,SUB,Triangle Choke,1,00:02:22,0.0,http://ufcstats.com/fight-details/929fb67b49eaa405,22-10-2004,"Atlantic City, New Jersey, USA",9000.0
5121,win,Ivan Salaverry,Tony Fryklund,9,4,0,0,1,0,1,0,Middleweight,SUB,Other - Lock,1,00:01:36,0.0,http://ufcstats.com/fight-details/0d15b14d1215c853,22-10-2004,"Atlantic City, New Jersey, USA",9000.0
5122,win,Travis Lutter,Marvin Eastman,1,10,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,2,00:00:33,0.0,http://ufcstats.com/fight-details/dc9b52352dca15ef,22-10-2004,"Atlantic City, New Jersey, USA",9000.0
5123,win,Randy Couture,Vitor Belfort,50,3,2,0,0,2,1,0,Light Heavyweight,KO/TKO,,3,00:05:00,1.0,http://ufcstats.com/fight-details/977e56ada4acc596,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5124,win,Joe Riggs,Joe Doerksen,29,6,2,2,0,0,3,0,Middleweight,KO/TKO,Elbows,2,00:03:39,0.0,http://ufcstats.com/fight-details/719f21fdb310fcfb,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5125,win,Chuck Liddell,Vernon White,31,13,1,0,0,0,0,0,Light Heavyweight,KO/TKO,Punch,1,00:04:05,0.0,http://ufcstats.com/fight-details/ebd51f898209c4c8,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5126,win,David Terrell,Matt Lindland,5,0,0,0,0,0,0,0,Middleweight,KO/TKO,Punch,1,00:00:24,0.0,http://ufcstats.com/fight-details/6e2254b4fd39ce40,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5127,win,Justin Eilers,Mike Kyle,4,7,0,0,0,0,0,0,Heavyweight,KO/TKO,Punch,1,00:01:14,0.0,http://ufcstats.com/fight-details/c74eef9b337602c6,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5128,win,Chris Lytle,Ronald Jhun,12,8,0,1,2,0,2,0,Welterweight,SUB,Guillotine Choke,2,00:01:17,0.0,http://ufcstats.com/fight-details/5db23cc876db1619,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5129,win,Karo Parisyan,Nick Diaz,27,37,9,1,0,2,1,2,Welterweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/6996eb7755709945,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5130,win,Yves Edwards,Josh Thomson,16,13,0,2,0,0,0,0,Lightweight,KO/TKO,Kick,1,00:04:32,0.0,http://ufcstats.com/fight-details/c9c5b2507c6be9e3,21-08-2004,"Las Vegas, Nevada, USA",12100.0
5131,win,Ken Shamrock,Kimo Leopoldo,12,4,0,0,0,0,0,0,Heavyweight,KO/TKO,Knee,1,00:01:26,0.0,http://ufcstats.com/fight-details/66eaf9f4a2cd67d8,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5132,win,Frank Trigg,Dennis Hallman,20,1,0,0,0,2,0,0,Welterweight,KO/TKO,Punches,1,00:04:15,0.0,http://ufcstats.com/fight-details/1201d192092baacf,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5133,win,Frank Mir,Tim Sylvia,3,2,0,1,1,0,0,0,Heavyweight,SUB,Armbar,1,00:00:50,1.0,http://ufcstats.com/fight-details/dffef4343e822399,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5134,win,Matt Hughes,Renato Verissimo,11,7,3,0,1,4,7,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5261874c58322b46,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5135,win,Evan Tanner,Phil Baroni,73,23,5,0,0,0,1,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/7014356795515aea,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5136,win,Matt Serra,Ivan Menjivar,14,8,6,0,0,2,16,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/41222c4fab03d6f8,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5137,win,Georges St-Pierre,Jay Hieron,24,5,0,0,0,0,0,0,Welterweight,KO/TKO,Punches,1,00:01:42,0.0,http://ufcstats.com/fight-details/a40e421630b67e5c,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5138,win,Trevor Prangley,Curtis Stout,12,5,2,0,2,0,4,0,Middleweight,SUB,Neck Crank,2,00:01:05,0.0,http://ufcstats.com/fight-details/5cbd93c68225a845,19-06-2004,"Las Vegas, Nevada, USA",10000.0
5139,win,Chuck Liddell,Tito Ortiz,23,13,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Punches,2,00:00:38,0.0,http://ufcstats.com/fight-details/2dbd0bc3e61ca00b,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5140,win,Chris Lytle,Tiki Ghosn,34,27,2,0,1,0,2,0,Welterweight,SUB,Other - Choke,2,00:01:55,0.0,http://ufcstats.com/fight-details/eecbc6c850e62d97,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5141,win,Yves Edwards,Hermes Franca,21,8,0,4,1,2,1,1,Lightweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/268f0fcc45e1a6fe,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5142,win,Andrei Arlovski,Wesley Correira,51,4,0,0,0,0,0,0,Heavyweight,KO/TKO,Punches,2,00:01:15,0.0,http://ufcstats.com/fight-details/0f23c5569204a69b,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5143,win,Nick Diaz,Robbie Lawler,22,16,0,0,0,0,0,0,Welterweight,KO/TKO,Punch,2,00:01:31,0.0,http://ufcstats.com/fight-details/0374646197b8e0fa,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5144,win,Mike Kyle,Wes Sims,13,0,0,0,1,3,0,0,Heavyweight,KO/TKO,Punch,1,00:04:59,0.0,http://ufcstats.com/fight-details/3b8bfe14b0c297b2,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5145,win,Jonathan Wiezorek,Wade Shipp,10,20,1,0,0,0,1,0,Heavyweight,KO/TKO,Punches,1,00:04:40,0.0,http://ufcstats.com/fight-details/ba5e8c30d41559fd,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5146,win,Genki Sudo,Mike Brown,6,13,1,1,4,0,0,1,Lightweight,SUB,Triangle Choke,1,00:03:31,0.0,http://ufcstats.com/fight-details/1d9d91f78334129d,02-04-2004,"Las Vegas, Nevada, USA",11413.0
5147,win,Vitor Belfort,Randy Couture,1,1,0,0,0,0,0,0,Light Heavyweight,KO/TKO,,1,00:00:49,1.0,http://ufcstats.com/fight-details/9cd343b9d5d87528,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5148,win,Renato Verissimo,Carlos Newton,22,4,3,2,1,0,9,1,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/829146a45b3b236b,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5149,win,BJ Penn,Matt Hughes,17,4,0,0,1,0,5,0,Welterweight,SUB,Rear Naked Choke,1,00:04:39,1.0,http://ufcstats.com/fight-details/4076a87092da5bfa,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5150,win,Frank Mir,Wes Sims,28,18,4,0,2,0,4,0,Heavyweight,KO/TKO,Punch,2,00:04:21,0.0,http://ufcstats.com/fight-details/476548ca3d8cf0ee,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5151,win,Lee Murray,Jorge Rivera,0,2,0,1,2,0,0,1,Middleweight,SUB,Triangle Choke,1,00:01:45,0.0,http://ufcstats.com/fight-details/bee02eaf332eb7f1,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5152,win,Georges St-Pierre,Karo Parisyan,46,1,6,0,0,4,0,2,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/1bc4996fa543a91a,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5153,win,Josh Thomson,Hermes Franca,40,22,2,2,0,1,0,1,Lightweight,M-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/fab7e4790b11de3c,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5154,win,Matt Serra,Jeff Curran,45,9,6,0,0,1,8,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/5bdaa71a5daebcb5,31-01-2004,"Las Vegas, Nevada, USA",10620.0
5155,win,Matt Hughes,Frank Trigg,0,0,1,1,2,1,2,0,Welterweight,SUB,Rear Naked Choke,1,00:03:54,1.0,http://ufcstats.com/fight-details/2cfde31b41b2220d,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5156,win,Matt Lindland,Falaniko Vitale,35,3,1,0,1,0,3,2,Middleweight,KO/TKO,Punches,3,00:04:23,0.0,http://ufcstats.com/fight-details/9f108233c7c787d9,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5157,win,Wesley Correira,David Abbott,13,11,0,0,0,0,0,0,Heavyweight,KO/TKO,,1,00:02:14,0.0,http://ufcstats.com/fight-details/d1d33be012417f75,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5158,win,Evan Tanner,Phil Baroni,28,17,1,0,0,0,2,0,Middleweight,KO/TKO,Elbows,1,00:04:42,0.0,http://ufcstats.com/fight-details/b35adb9d047f5cd8,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5159,win,Robbie Lawler,Chris Lytle,30,37,3,1,0,1,2,0,Welterweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/7d2d327fd7580364,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5160,win,Pedro Rizzo,Ricco Rodriguez,30,15,0,0,0,0,0,0,Heavyweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/906d6f62fb7f9b19,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5161,win,Keith Rockel,Chris Liguori,5,1,1,0,1,0,3,0,Middleweight,SUB,Guillotine Choke,1,00:03:29,0.0,http://ufcstats.com/fight-details/61a211b4a7f942cd,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5162,win,Yves Edwards,Nick Agallar,33,5,0,0,0,0,0,0,Lightweight,KO/TKO,Punch,2,00:02:14,0.0,http://ufcstats.com/fight-details/823d7037552a8907,21-11-2003,"Uncasville, Connecticut, USA",9200.0
5163,win,Randy Couture,Tito Ortiz,88,16,8,2,0,0,9,0,Light Heavyweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/6cd107e2f5886b25,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5164,win,Andrei Arlovski,Vladimir Matyushenko,9,5,0,0,0,0,1,0,Heavyweight,KO/TKO,Punches,1,00:01:59,0.0,http://ufcstats.com/fight-details/fdb4ea9783c4452a,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5165,win,Tim Sylvia,Gan McGee,10,7,0,0,0,0,0,0,Heavyweight,KO/TKO,Punch,1,00:01:54,1.0,http://ufcstats.com/fight-details/6e7eb1720bec2bca,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5166,win,Jorge Rivera,David Loiseau,80,35,0,0,0,0,0,0,Middleweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ac6fd4c78f0e3198,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5167,win,Rich Franklin,Edwin DeWees,37,4,0,1,0,1,0,1,Light Heavyweight,KO/TKO,Knees,1,00:03:35,0.0,http://ufcstats.com/fight-details/180128adae7897db,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5168,win,Karo Parisyan,Dave Strasser,13,2,3,0,1,0,1,0,Welterweight,SUB,Kimura,1,00:03:52,0.0,http://ufcstats.com/fight-details/e5b2782426c8109c,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5169,win,Josh Thomson,Gerald Strebendt,11,0,1,0,0,3,1,0,Lightweight,KO/TKO,Punches,1,00:02:45,0.0,http://ufcstats.com/fight-details/3cdcaa0a59dfb8ea,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5170,win,Nick Diaz,Jeremy Jackson,17,9,6,0,2,0,4,0,Welterweight,SUB,Armbar,3,00:02:04,0.0,http://ufcstats.com/fight-details/5ac9cf4ffc15ccca,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5171,win,Hermes Franca,Caol Uno,13,32,2,1,1,0,2,2,Lightweight,KO/TKO,Punch,2,00:02:46,0.0,http://ufcstats.com/fight-details/10976fbb37d41c43,26-09-2003,"Las Vegas, Nevada, USA",10143.0
5172,win,Randy Couture,Chuck Liddell,46,22,4,0,1,0,3,0,Light Heavyweight,KO/TKO,Punches,3,00:02:39,1.0,http://ufcstats.com/fight-details/c83cba9573cca196,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5173,win,Kimo Leopoldo,David Abbott,1,0,1,0,1,0,2,0,Heavyweight,SUB,Arm Triangle,1,00:01:59,0.0,http://ufcstats.com/fight-details/ffe629a5232a878b,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5174,win,Vitor Belfort,Marvin Eastman,9,1,0,0,0,0,0,0,Light Heavyweight,KO/TKO,Knees,1,00:01:07,0.0,http://ufcstats.com/fight-details/400aa8a24e1d8997,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5175,draw,Vernon White,Ian Freeman,45,18,1,2,0,1,5,0,Heavyweight,S-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/ed503d1c8963d894,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5176,win,Frank Mir,Wes Sims,4,1,1,0,4,0,3,0,Heavyweight,DQ,,1,00:02:55,0.0,http://ufcstats.com/fight-details/b5854feb57f40bb4,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5177,win,Yves Edwards,Eddie Ruiz,21,3,0,2,3,0,6,0,Lightweight,U-DEC,,3,00:05:00,0.0,http://ufcstats.com/fight-details/be0507682d0ce713,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5178,win,Falaniko Vitale,Matt Lindland,2,2,0,0,0,0,1,0,Middleweight,KO/TKO,Slam,1,00:01:56,0.0,http://ufcstats.com/fight-details/4f5ce22f8384d151,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5179,win,Pedro Rizzo,Tra Telligman,40,34,1,0,0,0,0,0,Heavyweight,KO/TKO,,2,00:04:24,0.0,http://ufcstats.com/fight-details/9fb822537c12d726,06-06-2003,"Las Vegas, Nevada, USA",9464.0
5180,win,Matt Hughes,Sean Sherk,44,19,5,3,1,1,10,2,Welterweight,U-DEC,,5,00:05:00,1.0,http://ufcstats.com/fight-details/00a5e033391bf8df,25-04-2003,"Miami, Florida, USA",7500.0
5181,win,Pete Spratt,Robbie Lawler,19,15,1,2,0,0,1,3,Welterweight,SUB,Injury,2,00:02:28,0.0,http://ufcstats.com/fight-details/808245ba66df5f1c,25-04-2003,"Miami, Florida, USA",7500.0
